sim_time_us,node_id,event,detail
1252713,40,DIS_TX,
1254605,24,DIS_TX,
1265193,23,DIS_TX,
1270254,19,DIS_TX,
1270576,27,DIS_TX,
1310147,13,DIS_TX,
1330674,26,DIS_TX,
1357069,18,DIS_TX,
1357746,6,DIS_TX,
1369661,4,DIS_TX,
1375265,31,DIS_TX,
1414464,38,DIS_TX,
1422538,21,DIS_TX,
1434413,33,DIS_TX,
1434454,28,DIS_TX,
1435400,20,DIS_TX,
1459084,2,DIS_TX,
1480623,22,DIS_TX,
1487953,17,DIS_TX,
1543728,34,DIS_TX,
1592009,16,DIS_TX,
1596562,8,DIS_TX,
1698908,9,DIS_TX,
1716017,11,DIS_TX,
1739100,25,DIS_TX,
1743673,32,DIS_TX,
1800509,35,DIS_TX,
1812601,30,DIS_TX,
1825642,37,DIS_TX,
1828464,12,DIS_TX,
1837785,15,DIS_TX,
1882590,14,DIS_TX,
1893308,10,DIS_TX,
1965189,7,DIS_TX,
2002932,39,DIS_TX,
2027675,3,DIS_TX,
2027809,5,DIS_TX,
2066125,36,DIS_TX,
2102992,29,DIS_TX,
2165325,41,DIS_TX,
5022829,1,DIO_TX,rank=256
5126161,29,DIO_RX,from=0x1
5126164,14,DIO_RX,from=0x1
5126183,30,DIO_RX,from=0x1
5175509,29,NBR_ADD,0x1
5175510,14,NBR_ADD,0x1
5175510,30,NBR_ADD,0x1
9141962,14,DIO_TX,rank=576
9142295,30,DIO_TX,rank=576
9143624,29,DIO_TX,rank=576
9221112,1,DIO_RX,from=0xe
9270545,1,NBR_ADD,0xe
9913394,14,DAO_TX,seq=241
9913911,30,DAO_TX,seq=241
9915239,29,DAO_TX,seq=241
10169650,1,DAO_RX,from=0xe
10796379,29,DIO_RX,from=0x1e
10796438,1,DIO_RX,from=0x1e
10846372,1,NBR_ADD,0x1e
10853429,29,NBR_ADD,0x1e
10897538,29,RANK,576
11430018,1,DAO_RX,from=0x1e
11819592,1,DIO_TX,rank=256
11890906,30,DIO_RX,from=0x1
11890918,29,DIO_RX,from=0x1
11890924,14,DIO_RX,from=0x1
11970294,30,RANK,256
11970319,14,RANK,256
11970441,29,RANK,256
13467022,1,DAO_RX,from=0x1d
13506388,1,NBR_ADD,0x1d
13657533,14,DIO_TX,rank=640
13657857,30,DIO_TX,rank=640
13659185,29,DIO_TX,rank=640
13781076,30,DIO_RX,from=0x1d
13781129,1,DIO_RX,from=0x1d
13842579,30,NBR_ADD,0x1d
13886704,30,RANK,640
13946444,22,DIO_RX,from=0x1e
13946469,29,DIO_RX,from=0x1e
13946595,1,DIO_RX,from=0x1e
13996164,22,NBR_ADD,0x1e
14015810,29,RANK,640
14049707,29,DAO_TX,seq=242
14414608,1,DAO_RX,from=0x1d
15553959,14,DAO_TX,seq=242
15554511,30,DAO_TX,seq=242
16143782,22,DIO_TX,rank=896
16528273,22,DAO_TX,seq=241
16615879,1,DIO_RX,from=0xe
16615915,22,DIO_RX,from=0xe
16679956,22,NBR_ADD,0xe
16723730,22,RANK,640
20880119,1,DAO_RX,from=0x1e
21027050,30,DAO_RX,from=0x16
21063799,30,NBR_ADD,0x16
21195127,1,DAO_RX,from=0x1e
23138088,22,DIO_TX,rank=1024
23861234,14,DIO_RX,from=0x16
23861310,30,DIO_RX,from=0x16
23861399,1,DIO_RX,from=0x16
23918387,1,NBR_ADD,0x16
23922793,14,NBR_ADD,0x16
23951380,30,RANK,1024
23967263,14,RANK,1024
25124458,1,DAO_RX,from=0xe
25323249,29,DIO_TX,rank=512
26275046,30,DIO_TX,rank=512
27321967,1,DIO_TX,rank=256
27491535,29,DIO_RX,from=0x1
27491536,14,DIO_RX,from=0x1
27491545,22,DIO_RX,from=0x1
27492359,30,DIO_RX,from=0x1
27548341,22,NBR_ADD,0x1
27566584,29,RANK,256
27566670,14,RANK,256
27567430,30,RANK,256
27592004,22,RANK,256
27815909,30,DAO_RX,from=0x16
28151665,1,DAO_RX,from=0x1e
28470042,14,DIO_TX,rank=512
29786820,22,DIO_TX,rank=640
30011906,14,DIO_RX,from=0x16
30018035,30,DIO_RX,from=0x16
30019497,1,DIO_RX,from=0x16
30081281,14,RANK,640
30087685,30,RANK,640
30785184,22,DAO_TX,seq=243
31062305,30,DAO_TX,seq=245
31145637,1,DAO_RX,from=0x16
31290179,1,DAO_RX,from=0x1e
32174213,29,DAO_TX,seq=243
32505015,1,DAO_RX,from=0x1d
33538329,14,DAO_TX,seq=243
33689832,1,DAO_RX,from=0xe
34424812,29,DIO_TX,rank=512
34571503,30,DIO_RX,from=0x1d
34571540,1,DIO_RX,from=0x1d
34645223,30,RANK,512
35532858,30,DIO_TX,rank=512
35681886,29,DIO_RX,from=0x1e
35681970,22,DIO_RX,from=0x1e
35685658,1,DIO_RX,from=0x1e
35751239,29,RANK,512
35751601,22,RANK,512
35923127,14,DIO_TX,rank=512
35996782,22,DIO_RX,from=0xe
36004290,1,DIO_RX,from=0xe
36066155,22,RANK,512
39650535,22,DIO_TX,rank=512
39776952,14,DIO_RX,from=0x16
39782876,30,DIO_RX,from=0x16
39784770,1,DIO_RX,from=0x16
39846349,14,RANK,512
39852473,30,RANK,512
47366541,1,DIO_TX,rank=256
47477067,30,DIO_TX,rank=512
47486200,22,DIO_RX,from=0x1
47486231,29,DIO_RX,from=0x1
47486254,14,DIO_RX,from=0x1
47489230,30,DIO_RX,from=0x1
47565326,29,RANK,256
47566568,14,RANK,256
47566603,22,RANK,256
47568657,30,RANK,256
47651878,22,DIO_RX,from=0x1e
47651915,29,DIO_RX,from=0x1e
47655468,1,DIO_RX,from=0x1e
47727306,29,RANK,512
47727510,22,RANK,512
48829427,14,DIO_TX,rank=512
48911921,22,DIO_RX,from=0xe
48915346,1,DIO_RX,from=0xe
48987234,22,RANK,512
50305084,30,DAO_TX,seq=246
50460204,14,DAO_TX,seq=244
50505447,1,DAO_RX,from=0x1e
50684739,29,DAO_TX,seq=244
50699950,1,DAO_RX,from=0xe
50775213,1,DAO_RX,from=0x1d
51081062,29,DIO_TX,rank=512
51117874,30,DIO_RX,from=0x1d
51120783,1,DIO_RX,from=0x1d
51193255,30,RANK,512
51621717,22,DAO_TX,seq=244
51936347,1,DAO_RX,from=0x16
53790700,22,DIO_RX,from=0xe
53871267,22,RANK,512
54271298,29,DIO_RX,from=0x1e
54346628,29,RANK,512
54420930,30,DIO_RX,from=0x1d
54500681,30,RANK,512
56302443,22,DIO_TX,rank=512
56472118,14,DIO_RX,from=0x16
56472941,30,DIO_RX,from=0x16
56475820,1,DIO_RX,from=0x16
56547508,14,RANK,512
56548573,30,RANK,512
56791342,14,DIO_RX,from=0x16
56866699,14,RANK,512
61252703,40,DIS_TX,
61254595,24,DIS_TX,
61265245,23,DIS_TX,
61270244,19,DIS_TX,
61270566,27,DIS_TX,
61310137,13,DIS_TX,
61330664,26,DIS_TX,
61357059,18,DIS_TX,
61357736,6,DIS_TX,
61369651,4,DIS_TX,
61375255,31,DIS_TX,
61414454,38,DIS_TX,
61422590,21,DIS_TX,
61434403,33,DIS_TX,
61434444,28,DIS_TX,
61435390,20,DIS_TX,
61459074,2,DIS_TX,
61487943,17,DIS_TX,
