sim_time_us,node_id,seq
11838626,38,0
11873203,34,0
12186190,22,0
12527723,30,0
12572351,20,0
25901065,38,1
26428351,22,1
26814488,20,1
27443465,34,1
28445615,30,1
41017801,38,2
41092390,22,2
42837441,34,2
42869748,20,2
43531547,30,2
56654932,22,3
56986561,38,3
57623407,30,3
58088522,34,3
58212912,20,3
71664395,30,4
72065316,22,4
72398226,38,4
73462361,15,0
73771621,34,4
73900432,20,4
86586240,30,5
87626348,15,1
87826775,22,5
88158470,38,5
88498154,34,5
88626965,20,5
100915441,30,6
102353733,38,6
102787713,22,6
102974716,34,6
103056652,20,6
103204479,15,2
115344053,30,7
117498635,22,7
117517801,38,7
117524802,15,3
117767584,20,7
118982552,34,7
130660323,30,8
131599350,15,4
131916795,38,8
132670545,22,8
132939506,20,8
134913237,34,8
146508115,30,9
146649801,15,5
146916397,22,9
147134988,38,9
148095715,20,9
148137149,28,0
150024718,34,9
161227916,15,6
161730526,30,10
161744504,38,10
162240968,22,10
163551162,28,1
163697417,20,10
164701439,34,10
166089296,8,0
166102963,23,0
176031688,30,11
176545655,22,11
176548224,15,7
177432003,38,11
177775538,20,11
178605849,28,2
178736579,34,11
181531458,8,1
181782621,23,1
190653518,30,12
190831138,24,0
191428497,22,12
191651700,38,12
191939635,20,12
192517019,15,8
192632996,9,0
192981777,28,3
193365510,34,12
195970101,23,2
196812689,8,2
205344188,30,13
205614556,24,1
206002311,38,13
206123776,22,13
207401723,15,9
207584226,34,13
207750113,9,1
207838037,20,13
208121493,28,4
210423220,23,3
211763896,8,3
220028619,24,2
220901532,30,14
220967526,22,14
221314811,38,14
221654539,34,14
222275542,20,14
222355843,28,5
222774931,15,10
223640738,9,2
224349669,14,0
225786763,23,4
226312709,8,4
234669243,24,3
235089534,30,15
235670651,22,15
235978878,38,15
236899926,15,11
236973036,28,6
237116683,40,0
237201413,34,15
237673975,20,15
238270158,9,3
238904355,14,1
240914281,8,5
241431057,23,5
249216148,24,4
249297600,30,16
250752665,5,0
250936322,22,16
251111721,38,16
251668359,28,7
251741740,34,16
251853687,20,16
252257277,40,1
252767168,15,12
253170000,14,2
253659715,9,4
255164252,8,6
256829475,23,6
263961376,30,17
265169254,24,5
265869503,38,17
266030031,22,17
266080654,5,1
266459226,34,17
266512128,28,8
266892740,20,17
267773546,9,5
267819758,40,2
268392114,15,13
269170000,14,3
270859573,8,7
271977908,23,7
278195755,30,18
280567680,24,6
280690030,5,2
280842043,34,18
280988661,28,9
281523506,38,18
281541944,22,18
282814605,20,18
282921340,40,3
283367301,9,6
284173363,15,14
284466855,14,4
285478646,8,8
287735745,23,8
293016063,30,19
296020801,24,7
296049415,5,3
296254421,28,10
296470596,34,19
296760128,38,19
297240968,22,19
297353668,20,19
297983830,40,4
298164170,9,7
298521552,14,5
299618690,15,15
299650285,8,9
303243558,23,9
307869502,30,20
310382363,26,0
310729133,5,4
310746623,28,11
311114586,24,8
311694122,22,20
311922157,34,20
312245473,40,5
312424022,20,20
312517961,38,20
312531655,9,8
314505937,14,6
314570661,8,10
314665606,15,16
317743688,23,10
323711381,30,21
324125910,16,0
325588477,5,5
325962799,26,1
326451901,22,21
326598196,28,12
326622378,24,9
326663508,40,6
327244287,20,21
327271726,34,21
327640738,9,9
328002522,38,21
329241153,14,7
330009333,15,17
330070641,8,11
332032736,23,11
338172313,30,22
338877757,16,1
339768155,5,6
340608151,22,22
340686945,40,7
341772967,26,2
341877105,20,22
341880321,24,10
342115476,34,22
342121614,28,13
343160796,9,10
343346067,38,22
344107055,15,18
344459037,14,8
345959703,8,12
347009323,23,12
353578985,16,2
353852801,30,23
354807217,5,7
355135336,22,23
355843279,26,3
356169384,24,11
356203150,28,14
356361475,20,23
356538528,40,8
357422123,9,11
357724851,34,23
357978873,38,23
358853056,15,19
359814337,14,9
361074445,8,13
361853063,23,13
367969629,16,3
368902740,30,24
369049446,5,8
369405079,22,24
369944871,26,4
370642759,20,24
371082593,28,15
371221207,24,12
371682490,40,9
371735615,9,12
372237582,38,24
372373834,34,24
373986553,14,10
374524950,15,20
376203454,8,14
376558457,23,14
382973671,16,4
383607653,5,9
383727001,30,25
384319842,26,5
384553185,17,0
384576901,22,25
385439600,20,25
386330235,2,0
386473186,28,16
386546455,40,10
386685788,34,25
386794383,24,13
387469004,9,13
387853873,38,25
388552943,14,11
388595243,15,21
390972263,8,15
392493688,23,15
397180558,16,5
398574400,30,26
399317834,17,1
399460477,26,6
399479243,5,10
399655803,7,0
399733156,22,26
400338038,20,26
400590364,28,17
401367870,34,26
401443425,2,1
401758702,24,14
401773018,40,11
401851816,9,14
402619504,38,26
402873240,14,12
403094420,15,22
405086286,8,16
407407741,23,16
411578995,16,6
412930126,30,27
413643290,5,11
413647977,26,7
415177209,17,2
415632370,7,1
415694088,22,27
415777874,28,18
416017725,20,27
416807027,38,27
417132418,40,12
417299573,2,2
417364696,24,15
417388913,34,27
417619373,14,13
417687749,9,15
417901073,15,23
419660280,8,17
422220834,23,17
427375880,16,7
428906723,30,28
428991747,26,8
429541753,5,12
429796319,32,0
430427250,17,3
430517772,20,28
430926321,28,19
431038198,22,28
431077703,7,2
431685803,34,28
431882418,40,13
431908576,38,28
432478719,2,3
432615999,14,14
432915355,24,16
433282785,15,24
433328408,9,16
435633152,8,18
437473637,23,18
442157130,16,8
443580808,30,29
444351086,26,9
444385477,5,13
445356897,17,4
445435405,32,1
445826906,22,29
446127768,7,3
446228663,20,29
446271726,34,29
446293905,28,20
446346061,38,29
447425893,40,14
447518367,15,25
447838053,2,4
448001082,24,17
448280904,9,17
448342006,14,15
450961267,8,19
452106876,23,19
456684515,16,9
457730643,30,30
458460617,26,10
459885478,5,14
460087334,17,5
460209713,22,30
460267725,20,30
460478597,33,0
460692932,32,2
460795164,34,30
460843318,7,4
460855151,4,0
461650748,38,30
461681176,15,26
462020085,28,21
462310018,24,18
462517735,2,5
462816444,9,18
463077705,40,15
464232616,14,16
465906589,8,20
466532750,23,20
472294267,16,10
472582307,30,31
474000304,26,11
474307358,5,15
474666102,33,1
474857010,32,3
475007371,7,5
475044391,17,6
475330225,20,31
475386350,4,1
476010124,38,31
476049441,22,31
476236666,15,27
476351687,34,31
477000254,9,19
477138129,24,19
477491793,40,16
477910672,28,22
478017766,2,6
479060746,14,17
480828464,8,21
482353568,23,21
487055708,16,11
488184389,30,32
488421554,26,12
489114739,17,7
489898015,7,6
489931823,20,32
490130142,5,16
490462997,33,2
490737932,4,2
490810155,32,4
490962461,15,28
491164615,3,0
491303001,34,32
491399119,38,32
491937783,9,20
492030061,22,32
492380351,24,20
492999596,40,17
493283406,2,7
493707561,28,23
493988103,14,18
496226887,8,22
497024923,23,22
502207275,30,33
502444982,26,13
502930698,16,12
503144764,17,8
504205231,20,33
504898461,7,7
505245886,33,3
505456673,4,3
505702568,5,17
505778875,32,5
506162351,34,33
506231212,3,1
506411676,38,33
506556181,15,29
506922793,9,21
506993058,41,0
507282248,31,0
507286566,24,21
507951900,22,33
508455240,2,8
508492569,28,24
508905830,40,18
509662338,14,19
511079611,23,23
511398767,8,23
517950648,17,9
518047313,30,34
518300444,26,14
518622567,16,13
519794501,32,6
519833917,20,34
520015178,7,8
520026986,4,4
520291734,5,18
520548916,33,4
520567155,3,2
520735864,15,30
521047696,41,1
521178011,11,0
521201362,38,34
521370931,9,22
521903056,31,1
521912351,34,34
522926296,28,25
523034520,2,9
523298060,24,22
523912838,22,34
524662661,40,19
524927928,14,20
526211277,8,24
526614951,23,24
532312938,30,35
533036725,17,10
533133808,16,14
533679377,26,15
534220850,20,35
534245726,4,5
534932359,5,19
535142120,15,31
535168718,3,3
535439148,7,9
535521063,32,7
535853623,33,5
536107648,11,1
536111686,38,35
536242442,9,23
536476298,31,2
536516456,41,2
536696882,34,35
537629968,28,26
538556938,2,10
538997504,24,23
539139401,22,35
539870381,40,20
540478018,14,21
540837439,23,25
541031600,8,25
547703600,30,36
548165073,16,15
548325808,17,11
548752166,20,36
549121317,4,6
549384348,15,32
549445925,3,4
549559128,26,16
549710768,5,20
549808182,7,10
550592042,11,2
550653896,32,8
550801524,31,3
550908577,38,36
551107680,34,36
551118028,41,3
551169843,33,6
551867483,9,24
551973197,28,27
553394757,2,11
553834759,22,36
553983981,40,21
554083476,24,24
556076381,14,22
556352529,23,26
556570637,8,26
562562944,30,37
563274459,16,16
563670052,17,12
564033382,20,37
564125795,7,11
564179368,26,17
564285412,4,7
564615131,5,21
564707798,15,33
564825750,32,9
565223389,31,4
565270290,3,5
565391456,41,4
565560783,11,3
566807282,33,7
566830436,38,37
566881117,34,37
567445531,9,25
567902875,28,28
568010069,2,12
568919378,24,25
569218331,40,22
569365969,22,37
570642127,23,27
571084194,14,23
571570637,8,27
577763298,17,13
578391063,30,38
578835636,7,12
579004206,20,38
579021499,32,10
579243183,16,17
579554352,26,18
579662354,11,4
579883633,41,5
579987933,4,8
580056183,15,34
580379649,3,6
580535879,31,5
580549546,5,22
581666374,38,38
581939060,33,8
582467039,34,38
582642891,2,13
583012234,28,29
583305582,9,26
583903754,24,26
584334713,22,38
584858961,40,23
585705759,23,28
586474803,14,24
587430027,8,28
592982031,17,14
593369294,20,39
593523131,7,13
593531695,30,39
593610371,16,18
593937180,26,19
594131095,11,5
594560260,32,11
594974842,3,7
595004613,31,6
595148125,5,23
595161770,15,35
595453966,41,6
595714486,4,9
596806722,33,9
597025725,2,14
597159766,38,39
597914317,9,27
597976304,34,39
598973171,28,30
599108996,40,24
599481885,24,27
599985860,23,29
600164589,22,39
600803140,14,25
602413889,8,29
607974274,17,15
608095886,20,40
608988433,32,12
609124718,7,14
609150021,16,19
609239060,3,8
609246392,30,40
609732667,11,6
609804378,26,20
610138079,4,10
610223389,31,7
610410139,5,24
610626544,15,36
610774321,41,7
611922912,2,15
611986575,33,10
612830462,38,40
612866345,34,40
613243077,28,31
613828409,9,28
614429294,40,25
614951937,22,40
615052944,14,26
615153789,24,28
615915584,23,30
616461261,8,30
623122663,17,16
623461966,30,41
623514289,20,41
623871853,3,9
624058418,16,20
624109107,7,15
624296546,26,21
624388897,11,7
624761491,4,11
624841516,32,13
625294760,31,8
625329620,15,37
625338618,5,25
625403783,41,8
626385088,2,16
627795110,38,41
627802976,34,41
627809135,28,32
627900638,33,11
627961202,9,29
629312086,40,26
629560020,24,29
629842016,14,27
630134709,22,41
630571798,23,31
631578456,8,31
638665064,16,21
638762608,3,10
638797319,30,42
638857048,17,17
638999699,7,16
639205231,20,42
639346369,15,38
639421545,26,22
639516456,41,9
639690829,5,26
639763927,11,8
640021203,32,14
640566188,4,12
641207764,31,9
641822629,38,42
641986631,2,17
642090885,28,33
642330316,33,12
643166000,34,42
643328380,9,30
644767117,23,32
644891805,24,30
644983962,40,27
645185747,14,28
646084719,22,42
647156600,8,32
653788771,7,17
653798981,20,43
653805142,30,43
653860336,41,10
654009333,15,39
654099429,3,11
654146204,32,15
654158921,5,27
654204126,16,22
654208600,17,18
654405940,26,23
655163645,11,9
655465706,31,10
655558367,4,13
655869499,38,43
657330913,2,18
657633068,9,31
658020053,28,34
658213118,33,13
658349857,34,43
659063780,24,31
660351179,40,28
660690707,23,33
660889575,14,29
661248791,22,43
662469101,8,33
668328610,30,44
668329116,41,11
668455666,5,28
668575828,17,19
668726253,26,24
668900584,20,44
669118208,16,23
669259337,15,40
669465528,32,16
669489164,31,11
669585656,7,18
670067316,3,12
670355260,4,14
670474995,11,10
671196860,18,0
671596087,38,44
672328410,9,32
672771763,33,14
672978868,2,19
673348208,28,35
673380363,24,32
674232827,34,44
675571798,23,34
675632957,40,29
675899041,22,44
676875334,14,30
678180012,8,34
683408822,20,45
683422320,30,45
683536725,17,20
683697983,5,29
683805455,7,19
683829619,15,41
684032241,41,12
684315387,26,25
684442279,31,12
684867233,16,24
684982151,32,17
685464141,3,13
685498793,18,1
685511491,4,15
685592163,11,11
687002311,38,45
687742443,9,33
687779107,33,15
688421134,34,45
688924141,2,20
689005428,24,33
689145074,28,36
689968337,40,30
690478048,23,35
691334067,22,45
692576373,14,31
693258153,8,35
697962432,15,42
698430126,30,46
698642731,20,46
698747491,31,13
698976261,7,20
699283931,5,30
699313501,16,25
699407225,32,18
699513298,17,21
699524408,41,13
700155930,26,26
700180638,3,14
700347448,4,16
700599995,11,12
700841277,18,2
702589157,38,46
702701384,33,16
703672130,9,34
703740476,34,46
703895054,28,37
704394891,40,31
704431943,2,21
704520947,24,34
705213055,23,36
705459719,22,46
707445643,8,36
708341990,14,32
712785339,30,47
713329620,15,43
713736481,20,47
713806091,16,26
714008773,41,14
714645384,31,14
714807359,5,31
714872022,7,21
714942975,17,22
