sim_time_us,node_id,event,detail
1247862,25,DIS_TX,
1253203,10,DIS_TX,
1265595,31,DIS_TX,
1272097,13,DIS_TX,
1306423,26,DIS_TX,
1334567,41,DIS_TX,
1355668,22,DIS_TX,
1377803,40,DIS_TX,
1387454,2,DIS_TX,
1423998,30,DIS_TX,
1434476,18,DIS_TX,
1440202,4,DIS_TX,
1514166,29,DIS_TX,
1522971,5,DIS_TX,
1565121,16,DIS_TX,
1566573,21,DIS_TX,
1569969,12,DIS_TX,
1579908,8,DIS_TX,
1605723,7,DIS_TX,
1608692,28,DIS_TX,
1613401,15,DIS_TX,
1646861,9,DIS_TX,
1754171,37,DIS_TX,
1773809,39,DIS_TX,
1817988,34,DIS_TX,
1821874,24,DIS_TX,
1862433,38,DIS_TX,
1865312,17,DIS_TX,
1885135,20,DIS_TX,
1943058,27,DIS_TX,
1984024,11,DIS_TX,
1984837,23,DIS_TX,
1985442,36,DIS_TX,
1986511,6,DIS_TX,
2053594,32,DIS_TX,
2145270,19,DIS_TX,
2154352,3,DIS_TX,
2203628,14,DIS_TX,
2244260,33,DIS_TX,
2246187,35,DIS_TX,
4601481,1,DIO_TX,rank=256
4704808,22,DIO_RX,from=0x1
4704809,30,DIO_RX,from=0x1
4704811,38,DIO_RX,from=0x1
4704824,20,DIO_RX,from=0x1
4704840,34,DIO_RX,from=0x1
4754121,22,NBR_ADD,0x1
4754136,30,NBR_ADD,0x1
4754145,20,NBR_ADD,0x1
4754153,38,NBR_ADD,0x1
4754226,34,NBR_ADD,0x1
8722432,30,DIO_TX,rank=512
8722631,20,DIO_TX,rank=512
8723357,38,DIO_TX,rank=512
8724404,22,DIO_TX,rank=512
8725787,34,DIO_TX,rank=512
8799991,1,DIO_RX,from=0x16
8849749,1,NBR_ADD,0x16
9494061,30,DAO_TX,seq=241
9494260,20,DAO_TX,seq=241
9495000,38,DAO_TX,seq=241
9496042,22,DAO_TX,seq=241
9497425,34,DAO_TX,seq=241
10524667,20,DIO_RX,from=0x22
10524893,1,DIO_RX,from=0x22
10579486,1,NBR_ADD,0x22
10586134,20,NBR_ADD,0x22
10630256,20,RANK,512
11006092,1,DAO_RX,from=0x1e
11038792,1,NBR_ADD,0x1e
11158163,1,DAO_RX,from=0x22
11398278,1,DIO_TX,rank=256
11638611,1,DAO_RX,from=0x16
12580046,30,DIO_RX,from=0x26
12580158,20,DIO_RX,from=0x26
12580196,1,DIO_RX,from=0x26
12630296,1,NBR_ADD,0x26
12637121,30,NBR_ADD,0x26
12637457,20,NBR_ADD,0x26
12681239,30,RANK,512
12682043,20,RANK,512
13045739,1,DAO_RX,from=0x14
13083093,1,NBR_ADD,0x14
13237983,30,DIO_TX,rank=640
13238177,20,DIO_TX,rank=640
13238915,38,DIO_TX,rank=512
13239963,22,DIO_TX,rank=512
13241345,34,DIO_TX,rank=512
14155330,30,DIO_RX,from=0x26
14155412,20,DIO_RX,from=0x26
14155419,1,DIO_RX,from=0x26
14230731,30,RANK,512
14231139,20,RANK,512
23257683,1,DIO_TX,rank=256
24069699,20,DIO_RX,from=0x1
24069706,30,DIO_RX,from=0x1
24069707,38,DIO_RX,from=0x1
24069713,34,DIO_RX,from=0x1
24069728,22,DIO_RX,from=0x1
24149112,38,RANK,256
24149140,34,RANK,256
24149157,22,RANK,256
24149172,30,RANK,256
24149213,20,RANK,256
25870807,30,DIO_TX,rank=640
25871738,38,DIO_TX,rank=640
27046044,34,DIO_TX,rank=640
27219854,20,DIO_RX,from=0x22
27220003,1,DIO_RX,from=0x22
27283065,30,DAO_TX,seq=242
27283986,38,DAO_TX,seq=242
27293652,20,RANK,640
27338669,20,DAO_TX,seq=242
27890921,22,DIO_TX,rank=512
28015275,1,DIO_RX,from=0x16
28458305,34,DAO_TX,seq=242
28468412,22,DAO_TX,seq=242
28618629,1,DAO_RX,from=0x16
29278587,1,DAO_RX,from=0x22
30688336,1,DAO_RX,from=0x14
30853733,1,DAO_RX,from=0x1e
30855388,20,DIO_TX,rank=640
31000070,34,DIO_RX,from=0x14
31000097,38,DIO_RX,from=0x14
31000203,1,DIO_RX,from=0x14
31061527,34,NBR_ADD,0x14
31061629,38,NBR_ADD,0x14
31105637,34,RANK,640
31106027,38,RANK,640
31168290,38,DIS_TX,
33688499,1,DAO_RX,from=0x26
35816341,20,DIO_TX,rank=640
35820190,1,DIO_TX,rank=256
35882665,30,DIO_TX,rank=640
36693090,22,DIO_TX,rank=512
41637355,38,DIO_TX,rank=512
41710143,30,DIO_RX,from=0x26
41710180,1,DIO_RX,from=0x26
41710224,20,DIO_RX,from=0x26
41793231,30,RANK,512
41793531,20,RANK,512
41805479,30,DIO_TX,rank=640
42505121,38,DIO_RX,from=0x1e
42505150,1,DIO_RX,from=0x1e
42563446,38,NBR_ADD,0x1e
42607604,38,RANK,640
43105367,20,DIO_TX,rank=512
43135328,38,DIO_RX,from=0x14
43135373,1,DIO_RX,from=0x14
43135619,34,DIO_RX,from=0x14
43204979,34,RANK,512
43206197,38,RANK,512
45426050,1,DIO_TX,rank=256
47030420,34,DIO_TX,rank=512
47230342,20,DIO_RX,from=0x22
47230380,1,DIO_RX,from=0x22
47300741,20,RANK,512
48902989,38,DIO_TX,rank=512
48955199,30,DIO_RX,from=0x26
48955259,20,DIO_RX,from=0x26
48955297,1,DIO_RX,from=0x26
49038124,30,RANK,512
49038594,20,RANK,512
51427474,22,DIO_TX,rank=512
51483279,1,DIO_RX,from=0x16
52194469,34,DIO_TX,rank=512
52270443,1,DIO_RX,from=0x22
52270443,20,DIO_RX,from=0x22
52346961,20,RANK,512
53189810,1,DIO_RX,from=0x16
54320511,30,DIO_RX,from=0x26
54400269,30,RANK,512
54479644,38,DIO_RX,from=0x1e
54550235,38,RANK,512
54629534,34,DIO_RX,from=0x14
54709165,34,RANK,512
54855167,30,DIO_TX,rank=512
55105397,38,DIO_RX,from=0x1e
55107822,1,DIO_RX,from=0x1e
55181895,38,RANK,512
55739762,20,DIO_RX,from=0x22
55824337,20,RANK,512
57300514,1,DIO_TX,rank=256
57459991,34,DIO_RX,from=0x1
57459999,22,DIO_RX,from=0x1
57460001,20,DIO_RX,from=0x1
57460050,38,DIO_RX,from=0x1
57463006,30,DIO_RX,from=0x1
57539048,22,RANK,256
57539432,20,RANK,256
57539507,34,RANK,256
57539535,38,RANK,256
57545238,30,RANK,256
59184157,20,DIO_TX,rank=512
59350337,34,DIO_RX,from=0x14
59350423,38,DIO_RX,from=0x14
59354011,1,DIO_RX,from=0x14
59430557,38,RANK,512
59433005,34,RANK,512
59728562,20,DAO_TX,seq=243
59869931,38,DAO_TX,seq=243
59914774,1,DAO_RX,from=0x14
60146536,30,DAO_TX,seq=243
60243233,1,DAO_RX,from=0x26
60313738,1,DAO_RX,from=0x1e
60335763,22,DAO_TX,seq=243
60372356,34,DAO_TX,seq=243
60433848,1,DAO_RX,from=0x16
60512360,1,DAO_RX,from=0x22
60738000,30,DIO_TX,rank=512
60775445,38,DIO_RX,from=0x1e
60775504,1,DIO_RX,from=0x1e
60851975,38,RANK,512
60985449,38,DIO_TX,rank=512
61247852,25,DIS_TX,
61253193,10,DIS_TX,
61265585,31,DIS_TX,
61272087,13,DIS_TX,
61306413,26,DIS_TX,
61334557,41,DIS_TX,
61377793,40,DIS_TX,
61387444,2,DIS_TX,
61434466,18,DIS_TX,
61440192,4,DIS_TX,
61514156,29,DIS_TX,
61522961,5,DIS_TX,
61565111,16,DIS_TX,
61566563,21,DIS_TX,
61569959,12,DIS_TX,
61579959,8,DIS_TX,
61605713,7,DIS_TX,
61608682,28,DIS_TX,
61613391,15,DIS_TX,
61646851,9,DIS_TX,
61754161,37,DIS_TX,
61773799,39,DIS_TX,
61821925,24,DIS_TX,
61865302,17,DIS_TX,
61943048,27,DIS_TX,
61984014,11,DIS_TX,
61984888,23,DIS_TX,
61985432,36,DIS_TX,
61986501,6,DIS_TX,
62053584,32,DIS_TX,
62145260,19,DIS_TX,
62154342,3,DIS_TX,
62203618,14,DIS_TX,
62244250,33,DIS_TX,
62246177,35,DIS_TX,
72335144,34,DIO_TX,rank=512
72430544,20,DIO_RX,from=0x22
72430591,1,DIO_RX,from=0x22
72506999,20,RANK,512
76087471,30,DIO_TX,rank=512
76210595,1,DIO_RX,from=0x1e
76210620,38,DIO_RX,from=0x1e
76287219,38,RANK,512
76517627,22,DIO_TX,rank=512
76679001,1,DIO_RX,from=0x16
79246014,20,DIO_TX,rank=512
79360548,34,DIO_RX,from=0x14
79360617,38,DIO_RX,from=0x14
79360642,1,DIO_RX,from=0x14
79437216,34,RANK,512
79437381,38,RANK,512
83294572,34,DIO_RX,from=0x14
83374207,34,RANK,512
84668615,38,DIO_TX,rank=512
84715580,1,DIO_RX,from=0x26
84715712,20,DIO_RX,from=0x26
84715936,30,DIO_RX,from=0x26
84791269,30,RANK,512
84792515,20,RANK,512
89258101,1,DIO_TX,rank=256
89440260,34,DIO_RX,from=0x1
89440349,38,DIO_RX,from=0x1
89440400,20,DIO_RX,from=0x1
89440612,22,DIO_RX,from=0x1
89440674,30,DIO_RX,from=0x1
89515724,22,RANK,256
89515757,30,RANK,256
89516533,20,RANK,256
89516606,38,RANK,256
89516614,34,RANK,256
92044227,34,DAO_TX,seq=244
92048848,20,DAO_TX,seq=244
92135466,30,DAO_TX,seq=244
92327585,1,DAO_RX,from=0x22
92380342,1,DAO_RX,from=0x14
92443916,1,DAO_RX,from=0x1e
92495981,22,DAO_TX,seq=244
92564121,1,DAO_RX,from=0x16
95073051,38,DAO_TX,seq=244
95177638,1,DAO_RX,from=0x26
100924211,34,DIO_TX,rank=512
101095632,20,DIO_RX,from=0x22
101095709,1,DIO_RX,from=0x22
101172154,20,RANK,512
103626277,20,DIO_RX,from=0x22
103707960,20,RANK,512
104941124,30,DIO_TX,rank=512
105025698,38,DIO_RX,from=0x1e
105029361,1,DIO_RX,from=0x1e
105105453,38,RANK,512
110550085,38,DIO_RX,from=0x1e
110626538,38,RANK,512
121247852,25,DIS_TX,
121253193,10,DIS_TX,
121265585,31,DIS_TX,
121272087,13,DIS_TX,
121306413,26,DIS_TX,
121334557,41,DIS_TX,
121377793,40,DIS_TX,
121387444,2,DIS_TX,
121434466,18,DIS_TX,
121440192,4,DIS_TX,
121514156,29,DIS_TX,
121522961,5,DIS_TX,
121565111,16,DIS_TX,
121566563,21,DIS_TX,
121569959,12,DIS_TX,
121579960,8,DIS_TX,
121605713,7,DIS_TX,
121608743,28,DIS_TX,
121613453,15,DIS_TX,
121646851,9,DIS_TX,
121754161,37,DIS_TX,
121773799,39,DIS_TX,
121821926,24,DIS_TX,
121865302,17,DIS_TX,
121943048,27,DIS_TX,
121984014,11,DIS_TX,
121984888,23,DIS_TX,
121985432,36,DIS_TX,
121986501,6,DIS_TX,
122053584,32,DIS_TX,
122145260,19,DIS_TX,
122154342,3,DIS_TX,
122203618,14,DIS_TX,
122244250,33,DIS_TX,
122246177,35,DIS_TX,
123780513,30,DIO_RX,from=0x26
123855890,30,RANK,512
133145233,38,DIO_TX,rank=512
133225772,1,DIO_RX,from=0x26
133225934,20,DIO_RX,from=0x26
133226145,30,DIO_RX,from=0x26
133301489,30,RANK,512
133302731,20,RANK,512
135210862,1,DIO_TX,rank=256
135265603,38,DIO_RX,from=0x1
135265605,20,DIO_RX,from=0x1
135265615,34,DIO_RX,from=0x1
135265629,22,DIO_RX,from=0x1
135266454,30,DIO_RX,from=0x1
135344782,22,RANK,256
135345001,20,RANK,256
135345122,34,RANK,256
135345175,38,RANK,256
135345847,30,RANK,256
138240374,1,DIO_RX,from=0x16
138495970,22,DAO_TX,seq=245
138554466,1,DAO_RX,from=0x16
139939301,30,DAO_TX,seq=245
140154969,38,DAO_TX,seq=245
140223150,1,DAO_RX,from=0x26
140324330,1,DAO_RX,from=0x1e
140517625,20,DAO_TX,seq=245
140549622,1,DAO_RX,from=0x14
140930766,34,DAO_TX,seq=245
141152847,1,DAO_RX,from=0x22
148815113,34,DIO_RX,from=0x14
148897791,34,RANK,512
150736160,22,DIO_TX,rank=512
150866066,1,DIO_RX,from=0x16
154214807,20,DIO_TX,rank=512
154331080,34,DIO_RX,from=0x14
154331200,38,DIO_RX,from=0x14
154331260,1,DIO_RX,from=0x14
154407684,34,RANK,512
154407948,38,RANK,512
154675539,30,DIO_TX,rank=512
154796166,38,DIO_RX,from=0x1e
154799753,1,DIO_RX,from=0x1e
154879426,38,RANK,512
162525511,38,DIO_RX,from=0x1e
162602114,38,RANK,512
162725778,34,DIO_TX,rank=512
162836241,20,DIO_RX,from=0x22
162852754,1,DIO_RX,from=0x22
162912700,20,RANK,512
165990841,30,DIO_RX,from=0x26
166066206,30,RANK,512
180480680,20,DIO_RX,from=0x22
180557138,20,RANK,512
181247842,25,DIS_TX,
181253183,10,DIS_TX,
181265575,31,DIS_TX,
181272077,13,DIS_TX,
181306403,26,DIS_TX,
181334547,41,DIS_TX,
181377783,40,DIS_TX,
181387496,2,DIS_TX,
181434456,18,DIS_TX,
181440182,4,DIS_TX,
181514146,29,DIS_TX,
181523277,5,DIS_TX,
181565101,16,DIS_TX,
181566553,21,DIS_TX,
181570275,12,DIS_TX,
181580275,8,DIS_TX,
181606029,7,DIS_TX,
181608734,28,DIS_TX,
181613443,15,DIS_TX,
181646841,9,DIS_TX,
