sim_time_us,node_id,event,detail
1244777,36,DIS_TX,
1259629,41,DIS_TX,
1285659,22,DIS_TX,
1350160,8,DIS_TX,
1402574,4,DIS_TX,
1483922,32,DIS_TX,
1498599,18,DIS_TX,
1498803,35,DIS_TX,
1546337,16,DIS_TX,
1562896,17,DIS_TX,
1577465,11,DIS_TX,
1599432,23,DIS_TX,
1625299,38,DIS_TX,
1650831,2,DIS_TX,
1666674,26,DIS_TX,
1725787,24,DIS_TX,
1738663,33,DIS_TX,
1757933,9,DIS_TX,
1763322,25,DIS_TX,
1845388,20,DIS_TX,
1851071,15,DIS_TX,
1867559,21,DIS_TX,
1869921,40,DIS_TX,
1905505,3,DIS_TX,
1932430,29,DIS_TX,
1940439,14,DIS_TX,
1977939,28,DIS_TX,
2014341,6,DIS_TX,
2016739,27,DIS_TX,
2016926,31,DIS_TX,
2023140,12,DIS_TX,
2054005,10,DIS_TX,
2066104,34,DIS_TX,
2092624,13,DIS_TX,
2144794,37,DIS_TX,
2158028,19,DIS_TX,
2184931,39,DIS_TX,
2191149,7,DIS_TX,
2222709,30,DIS_TX,
2235799,5,DIS_TX,
4384143,1,DIO_TX,rank=256
4487452,30,DIO_RX,from=0x1
4487453,22,DIO_RX,from=0x1
4487454,29,DIO_RX,from=0x1
4487455,14,DIO_RX,from=0x1
4487474,13,DIO_RX,from=0x1
4487485,21,DIO_RX,from=0x1
4536758,30,NBR_ADD,0x1
4536779,22,NBR_ADD,0x1
4536789,29,NBR_ADD,0x1
4536799,13,NBR_ADD,0x1
4536850,21,NBR_ADD,0x1
4536854,14,NBR_ADD,0x1
7918255,29,DIO_TX,rank=576
7918452,14,DIO_TX,rank=576
7922199,13,DIO_TX,rank=576
8139564,14,DAO_TX,seq=241
8139573,29,DAO_TX,seq=241
8143225,13,DAO_TX,seq=241
8396024,30,DIO_TX,rank=576
8502003,21,DIO_TX,rank=512
8505968,22,DIO_TX,rank=512
9277583,22,DAO_TX,seq=241
9281430,21,DAO_TX,seq=241
9363309,1,DAO_RX,from=0x15
9402817,1,NBR_ADD,0x15
9528745,1,DAO_RX,from=0x1d
10284827,30,DAO_TX,seq=241
10938450,1,DAO_RX,from=0x1e
10977787,1,NBR_ADD,0x1e
11103606,1,DAO_RX,from=0xe
11135972,1,NBR_ADD,0xe
11180896,1,DIO_TX,rank=256
13019766,29,DIO_TX,rank=576
13019962,14,DIO_TX,rank=576
13021541,22,DIO_TX,rank=512
13367460,13,DIO_TX,rank=576
13759350,30,DIO_TX,rank=576
13837888,21,DIO_TX,rank=512
13937912,13,DIO_RX,from=0x15
13937955,29,DIO_RX,from=0x15
13938002,22,DIO_RX,from=0x15
13938047,1,DIO_RX,from=0x15
13995062,13,NBR_ADD,0x15
13995239,29,NBR_ADD,0x15
13995373,22,NBR_ADD,0x15
14039159,13,RANK,512
14039674,29,RANK,512
14039837,22,RANK,512
17403543,1,DAO_RX,from=0xd
17435657,1,NBR_ADD,0xd
19923897,1,DAO_RX,from=0x16
19956633,1,NBR_ADD,0x16
25656521,13,DIO_TX,rank=640
26597889,29,DIO_TX,rank=640
26649713,1,DIO_TX,rank=256
26754337,14,DIO_TX,rank=528
26852920,13,DIO_RX,from=0xe
26852952,22,DIO_RX,from=0xe
26853155,1,DIO_RX,from=0xe
26909995,13,NBR_ADD,0xe
26910263,22,NBR_ADD,0xe
26954381,13,RANK,528
26954993,22,RANK,528
27797646,21,DIO_RX,from=0xd
27797671,14,DIO_RX,from=0xd
27797826,1,DIO_RX,from=0xd
27854551,14,NBR_ADD,0xd
27854627,21,NBR_ADD,0xd
27898498,21,RANK,640
27898503,14,RANK,640
27995246,30,DIO_TX,rank=576
28742876,29,DIO_RX,from=0x1e
28742974,22,DIO_RX,from=0x1e
28743089,1,DIO_RX,from=0x1e
28800032,29,NBR_ADD,0x1e
28800284,22,NBR_ADD,0x1e
28844194,29,RANK,576
28844551,22,RANK,576
29521541,22,DIO_TX,rank=512
29688085,30,DIO_RX,from=0x16
29688152,21,DIO_RX,from=0x16
29688176,1,DIO_RX,from=0x16
29688176,14,DIO_RX,from=0x16
29745293,30,NBR_ADD,0x16
29745499,14,NBR_ADD,0x16
29745561,21,NBR_ADD,0x16
29789445,30,RANK,512
29790107,14,RANK,512
29790153,21,RANK,512
31508084,13,DIO_TX,rank=512
31577971,21,DIO_RX,from=0xd
31577982,1,DIO_RX,from=0xd
31578004,14,DIO_RX,from=0xd
31647296,21,RANK,512
31647350,14,RANK,512
31661197,21,DIO_TX,rank=640
31727525,13,DIO_RX,from=0x15
31727535,29,DIO_RX,from=0x15
31727579,22,DIO_RX,from=0x15
31731098,1,DIO_RX,from=0x15
31801575,29,RANK,640
31802535,22,RANK,640
31804054,13,RANK,640
34719426,14,DIO_TX,rank=512
34877650,13,DIO_RX,from=0xe
34877653,22,DIO_RX,from=0xe
34881258,1,DIO_RX,from=0xe
34954941,13,RANK,512
34955985,22,RANK,512
38990291,22,DIO_TX,rank=512
39133788,13,DIO_TX,rank=512
39138208,30,DIO_RX,from=0x16
39138290,1,DIO_RX,from=0x16
39138298,21,DIO_RX,from=0x16
39138329,14,DIO_RX,from=0x16
39213585,30,RANK,512
39213934,21,RANK,512
39213957,14,RANK,512
49844420,1,DIO_TX,rank=256
50376970,21,DIO_TX,rank=640
51825700,30,DIO_TX,rank=512
52837132,30,DIO_RX,from=0x16
52919896,30,RANK,512
53113712,14,DIO_TX,rank=512
53147720,13,DIO_RX,from=0xe
53147789,22,DIO_RX,from=0xe
53151339,1,DIO_RX,from=0xe
53227675,13,RANK,512
53231846,22,RANK,512
54597910,29,DIO_TX,rank=640
54927795,22,DIO_TX,rank=512
55352684,30,DIO_RX,from=0x1d
55352780,21,DIO_RX,from=0x1d
55356357,1,DIO_RX,from=0x1d
55416964,21,NBR_ADD,0x1d
55417466,30,NBR_ADD,0x1d
55462036,21,RANK,640
55462065,30,RANK,640
56080074,21,DIO_TX,rank=640
57429964,13,DIO_TX,rank=512
57727465,21,DIO_RX,from=0xd
57770950,30,DIO_TX,rank=512
57802803,21,RANK,512
58042236,13,DIO_RX,from=0xe
58117851,13,RANK,512
59298152,13,DIO_RX,from=0x15
59298254,29,DIO_RX,from=0x15
59298293,1,DIO_RX,from=0x15
59298348,22,DIO_RX,from=0x15
59373527,13,RANK,640
59373884,29,RANK,640
59373948,22,RANK,640
59617564,1,DIO_RX,from=0x15
61244767,36,DIS_TX,
61259619,41,DIS_TX,
61350150,8,DIS_TX,
61402564,4,DIS_TX,
61483912,32,DIS_TX,
61498589,18,DIS_TX,
61498793,35,DIS_TX,
61546327,16,DIS_TX,
61562886,17,DIS_TX,
61577455,11,DIS_TX,
61599422,23,DIS_TX,
61625351,38,DIS_TX,
61650821,2,DIS_TX,
61666664,26,DIS_TX,
61725777,24,DIS_TX,
61738653,33,DIS_TX,
61757923,9,DIS_TX,
61763312,25,DIS_TX,
61845440,20,DIS_TX,
61851061,15,DIS_TX,
61869911,40,DIS_TX,
61905495,3,DIS_TX,
61977929,28,DIS_TX,
62014331,6,DIS_TX,
62016729,27,DIS_TX,
62016978,31,DIS_TX,
62023192,12,DIS_TX,
62053995,10,DIS_TX,
62066094,34,DIS_TX,
62144846,37,DIS_TX,
62158018,19,DIS_TX,
62184921,39,DIS_TX,
62191139,7,DIS_TX,
62235851,5,DIS_TX,
64720730,21,DIO_TX,rank=640
64803038,13,DIO_RX,from=0x15
64803106,22,DIO_RX,from=0x15
64803119,29,DIO_RX,from=0x15
64806564,1,DIO_RX,from=0x15
64886201,13,RANK,640
64886775,29,RANK,640
64887409,22,RANK,640
68277749,1,DIO_RX,from=0x1d
73228513,21,DIO_TX,rank=640
73308067,13,DIO_RX,from=0x15
73308091,29,DIO_RX,from=0x15
73308092,22,DIO_RX,from=0x15
73311631,1,DIO_RX,from=0x15
73387821,13,RANK,640
73388073,29,RANK,640
73389012,22,RANK,640
76060062,30,DIO_TX,rank=512
77211247,13,DIO_TX,rank=512
77253347,14,DIO_RX,from=0xd
77253392,1,DIO_RX,from=0xd
77253409,21,DIO_RX,from=0xd
77328729,14,RANK,512
77328749,21,RANK,512
82871600,14,DIO_TX,rank=512
83212888,21,DIO_TX,rank=640
83238232,20,DIO_RX,from=0x15
83238306,13,DIO_RX,from=0x15
83238434,29,DIO_RX,from=0x15
83238509,22,DIO_RX,from=0x15
83238530,1,DIO_RX,from=0x15
83287766,20,NBR_ADD,0x15
83313658,13,RANK,640
83314046,29,RANK,640
83314172,22,RANK,640
84334068,22,DIO_TX,rank=512
84498665,30,DIO_RX,from=0x16
84498694,1,DIO_RX,from=0x16
84498698,21,DIO_RX,from=0x16
84498729,14,DIO_RX,from=0x16
84574037,30,RANK,512
84574385,21,RANK,512
84574437,14,RANK,512
85597434,22,DIO_RX,from=0x1e
85679969,22,RANK,512
86050072,20,DIO_TX,rank=896
86579268,20,DAO_TX,seq=241
87802379,30,DIO_RX,from=0x16
87882957,30,RANK,512
91894211,21,DAO_RX,from=0x14
91931799,21,NBR_ADD,0x14
92495332,20,DIO_TX,rank=896
92838233,21,DIO_RX,from=0x14
92925510,21,RANK,896
93932070,21,DIO_TX,rank=640
94578564,20,DIO_RX,from=0x15
94578641,13,DIO_RX,from=0x15
94578737,29,DIO_RX,from=0x15
94578795,1,DIO_RX,from=0x15
94578857,22,DIO_RX,from=0x15
94653717,20,RANK,640
94654012,13,RANK,640
94654403,29,RANK,640
94654497,22,RANK,640
94903799,30,DIO_TX,rank=512
95043234,22,DIO_RX,from=0x1e
95043243,29,DIO_RX,from=0x1e
95046800,1,DIO_RX,from=0x1e
95116929,29,RANK,512
95123873,22,RANK,512
96787148,1,DAO_RX,from=0x15
98821449,1,DIO_TX,rank=256
98988312,13,DIO_RX,from=0x1
98988391,29,DIO_RX,from=0x1
98988420,30,DIO_RX,from=0x1
98988423,14,DIO_RX,from=0x1
98988467,22,DIO_RX,from=0x1
98988533,21,DIO_RX,from=0x1
99063378,13,RANK,256
99063497,29,RANK,256
99063499,30,RANK,256
99063504,14,RANK,256
99063543,22,RANK,256
99063610,21,RANK,256
99705105,21,DIO_TX,rank=640
99768204,20,DIO_RX,from=0x15
