sim_time_us,node_id,event,detail
1239783,19,DIS_TX,
1261622,20,DIS_TX,
1290598,33,DIS_TX,
1291278,3,DIS_TX,
1294556,23,DIS_TX,
1332570,14,DIS_TX,
1341942,4,DIS_TX,
1354642,11,DIS_TX,
1355133,38,DIS_TX,
1380818,25,DIS_TX,
1395121,18,DIS_TX,
1429391,37,DIS_TX,
1448033,22,DIS_TX,
1493711,7,DIS_TX,
1498291,40,DIS_TX,
1505539,16,DIS_TX,
1512848,6,DIS_TX,
1533470,8,DIS_TX,
1539409,9,DIS_TX,
1575143,41,DIS_TX,
1598844,15,DIS_TX,
1605011,17,DIS_TX,
1620283,5,DIS_TX,
1668906,10,DIS_TX,
1693215,13,DIS_TX,
1696419,39,DIS_TX,
1706129,12,DIS_TX,
1720330,29,DIS_TX,
1763246,28,DIS_TX,
1856477,26,DIS_TX,
1886108,27,DIS_TX,
1907377,21,DIS_TX,
1931176,2,DIS_TX,
1945682,35,DIS_TX,
1946732,36,DIS_TX,
1949099,34,DIS_TX,
2020317,31,DIS_TX,
2103181,24,DIS_TX,
2186770,32,DIS_TX,
2222413,30,DIS_TX,
4329653,1,DIO_TX,rank=256
4432997,14,DIO_RX,from=0x1
4433000,22,DIO_RX,from=0x1
4433001,13,DIO_RX,from=0x1
4433019,29,DIO_RX,from=0x1
4433024,30,DIO_RX,from=0x1
4433046,21,DIO_RX,from=0x1
4482324,13,NBR_ADD,0x1
4482343,30,NBR_ADD,0x1
4482381,14,NBR_ADD,0x1
4482384,21,NBR_ADD,0x1
4482421,29,NBR_ADD,0x1
4482440,22,NBR_ADD,0x1
7867979,21,DIO_TX,rank=512
7898107,1,DIO_RX,from=0x15
7898231,13,DIO_RX,from=0x15
7898267,29,DIO_RX,from=0x15
7898292,22,DIO_RX,from=0x15
7947835,1,NBR_ADD,0x15
7955336,13,NBR_ADD,0x15
7955538,29,NBR_ADD,0x15
7955565,22,NBR_ADD,0x15
7999457,13,RANK,512
7999971,29,RANK,512
8000000,22,RANK,512
8089204,21,DAO_TX,seq=241
8339101,30,DIO_TX,rank=576
8448460,29,DIO_TX,rank=640
8451317,14,DIO_TX,rank=576
8452595,13,DIO_TX,rank=640
8454211,22,DIO_TX,rank=640
9220077,29,DAO_TX,seq=241
9221207,22,DAO_TX,seq=241
9222749,14,DAO_TX,seq=241
9224024,13,DAO_TX,seq=241
9308751,1,DAO_RX,from=0xd
9348175,1,NBR_ADD,0xd
10106765,1,DAO_RX,from=0x15
10227910,30,DAO_TX,seq=241
11126457,1,DIO_TX,rank=256
11197735,30,DIO_RX,from=0x1
11197746,22,DIO_RX,from=0x1
11197750,29,DIO_RX,from=0x1
11197754,14,DIO_RX,from=0x1
11197763,13,DIO_RX,from=0x1
11197783,21,DIO_RX,from=0x1
