sim_time_us,node_id,event,detail
1257633,24,DIS_TX,
1292996,2,DIS_TX,
1295535,39,DIS_TX,
1302137,41,DIS_TX,
1315229,29,DIS_TX,
1360160,32,DIS_TX,
1365478,12,DIS_TX,
1379621,6,DIS_TX,
1408013,25,DIS_TX,
1426194,35,DIS_TX,
1488664,33,DIS_TX,
1517328,27,DIS_TX,
1522333,8,DIS_TX,
1536586,4,DIS_TX,
1537503,23,DIS_TX,
1576078,11,DIS_TX,
1595421,31,DIS_TX,
1624738,19,DIS_TX,
1629709,16,DIS_TX,
1655809,34,DIS_TX,
1698953,30,DIS_TX,
1734121,18,DIS_TX,
1757710,40,DIS_TX,
1776536,28,DIS_TX,
1788688,10,DIS_TX,
1795152,7,DIS_TX,
1836752,22,DIS_TX,
1850345,14,DIS_TX,
1855183,13,DIS_TX,
1885864,9,DIS_TX,
1897861,3,DIS_TX,
1915067,37,DIS_TX,
1948846,17,DIS_TX,
1979321,26,DIS_TX,
2038342,36,DIS_TX,
2093710,20,DIS_TX,
2118765,5,DIS_TX,
2125824,21,DIS_TX,
2217071,15,DIS_TX,
2242545,38,DIS_TX,
4498308,1,DIO_TX,rank=256
4601652,34,DIO_RX,from=0x1
4601653,22,DIO_RX,from=0x1
4601654,20,DIO_RX,from=0x1
4601654,38,DIO_RX,from=0x1
4601673,30,DIO_RX,from=0x1
4650945,34,NBR_ADD,0x1
4650955,20,NBR_ADD,0x1
4650973,22,NBR_ADD,0x1
4651053,30,NBR_ADD,0x1
4651071,38,NBR_ADD,0x1
8508510,38,DIO_TX,rank=512
8509212,20,DIO_TX,rank=512
8618316,34,DIO_TX,rank=512
8619561,22,DIO_TX,rank=512
8622396,30,DIO_TX,rank=512
8846490,1,DIO_RX,from=0x16
8900432,1,NBR_ADD,0x16
9389931,34,DAO_TX,seq=241
9391176,22,DAO_TX,seq=241
9394013,30,DAO_TX,seq=241
10271939,38,DIO_RX,from=0x1e
10272018,1,DIO_RX,from=0x1e
10322167,1,NBR_ADD,0x1e
10329227,38,NBR_ADD,0x1e
10373633,38,RANK,512
10398015,20,DAO_TX,seq=241
10414822,38,DAO_TX,seq=241
10421591,20,DIO_RX,from=0x22
10421757,1,DIO_RX,from=0x22
10476417,1,NBR_ADD,0x22
10483214,20,NBR_ADD,0x22
10527690,20,RANK,512
10905613,1,DAO_RX,from=0x1e
11055032,1,DAO_RX,from=0x22
11295103,1,DIO_TX,rank=256
11685046,1,DAO_RX,from=0x16
13133879,34,DIO_TX,rank=512
13135092,22,DIO_TX,rank=512
13137965,30,DIO_TX,rank=512
13868988,20,DIO_TX,rank=640
13869900,38,DIO_TX,rank=640
14051921,30,DIO_RX,from=0x26
14051957,20,DIO_RX,from=0x26
14052051,1,DIO_RX,from=0x26
14102223,1,NBR_ADD,0x26
14108985,30,NBR_ADD,0x26
14109148,20,NBR_ADD,0x26
14153078,30,RANK,640
14153337,20,RANK,640
16406576,1,DIO_RX,from=0x14
16406579,34,DIO_RX,from=0x14
16406589,38,DIO_RX,from=0x14
16460792,1,NBR_ADD,0x14
16468144,38,NBR_ADD,0x14
16470940,34,NBR_ADD,0x14
16512369,38,RANK,640
16515030,34,RANK,640
16724882,1,DAO_RX,from=0x14
26763902,1,DIO_TX,rank=256
26938575,34,DIO_TX,rank=640
26967348,20,DIO_RX,from=0x22
26967569,1,DIO_RX,from=0x22
27036930,20,RANK,640
27116512,22,DIO_RX,from=0x1
27116522,34,DIO_RX,from=0x1
27116535,20,DIO_RX,from=0x1
27116535,38,DIO_RX,from=0x1
27116575,30,DIO_RX,from=0x1
27195890,22,RANK,256
27196065,30,RANK,256
27198883,20,RANK,256
27199267,34,RANK,256
27199298,38,RANK,256
27817654,30,DIO_TX,rank=640
28857166,15,DIO_RX,from=0x1e
28906795,15,NBR_ADD,0x1e
29870531,30,DAO_TX,seq=242
29955344,1,DAO_RX,from=0x1e
30538325,34,DAO_TX,seq=242
30752351,22,DIO_TX,rank=640
30819132,38,DAO_TX,seq=242
30896966,1,DIO_RX,from=0x16
31290427,20,DIO_TX,rank=640
31429557,15,DIO_TX,rank=896
31695892,1,DAO_RX,from=0x26
31698503,38,DIO_TX,rank=640
32734892,22,DAO_TX,seq=242
32741746,20,DAO_TX,seq=242
32790289,1,DAO_RX,from=0x16
34638911,15,DAO_TX,seq=241
34755503,1,DAO_RX,from=0x22
34843047,30,DAO_RX,from=0xf
34875016,30,NBR_ADD,0xf
34995383,1,DAO_RX,from=0x1e
35787367,34,DIO_RX,from=0x14
35787377,38,DIO_RX,from=0x14
35790165,1,DIO_RX,from=0x14
35862717,34,RANK,640
35862758,38,RANK,640
36255236,1,DAO_RX,from=0x14
36799164,22,DIO_TX,rank=512
36882007,1,DIO_RX,from=0x16
38157283,34,DIO_TX,rank=512
38457052,20,DIO_RX,from=0x22
38457096,1,DIO_RX,from=0x22
38531140,20,RANK,512
40971708,15,DIO_TX,rank=896
41291716,30,DIO_RX,from=0xf
41291808,38,DIO_RX,from=0xf
41356446,38,NBR_ADD,0xf
41380916,30,RANK,896
41401413,38,RANK,896
42603842,22,DIO_TX,rank=512
42717066,1,DIO_RX,from=0x16
42922908,34,DIO_TX,rank=512
46414739,38,DIO_TX,rank=512
47724792,1,DIO_TX,rank=256
47906713,22,DIO_RX,from=0x1
47906725,30,DIO_RX,from=0x1
47906745,34,DIO_RX,from=0x1
47906756,38,DIO_RX,from=0x1
47915692,20,DIO_RX,from=0x1
47985813,22,RANK,256
47986122,30,RANK,256
47989702,38,RANK,256
47990342,34,RANK,256
47997928,20,RANK,256
48852017,15,DIO_RX,from=0x26
48852079,30,DIO_RX,from=0x26
48857849,20,DIO_RX,from=0x26
48859690,1,DIO_RX,from=0x26
48913298,15,NBR_ADD,0x26
48925841,30,RANK,512
48931683,20,RANK,512
48956936,15,RANK,512
49563909,20,DIO_TX,rank=512
49647483,34,DIO_RX,from=0x14
49716864,34,RANK,512
50174610,38,DAO_TX,seq=243
50304242,20,DAO_TX,seq=243
50355641,1,DAO_RX,from=0x26
50445383,1,DAO_RX,from=0x14
50617673,22,DAO_TX,seq=243
50624230,34,DAO_TX,seq=243
50820735,1,DAO_RX,from=0x22
50880648,1,DAO_RX,from=0x16
52609395,15,DIO_TX,rank=1024
52632082,38,DIO_RX,from=0xf
52632105,30,DIO_RX,from=0xf
52706830,38,RANK,1024
52709353,30,RANK,1024
53086641,1,DIO_RX,from=0x16
53706474,30,DAO_TX,seq=244
53900161,1,DIO_RX,from=0x1e
54060741,1,DAO_RX,from=0x1e
54399093,38,DIO_TX,rank=512
54687454,15,DIO_RX,from=0x26
54762723,15,RANK,512
54842176,20,DIO_RX,from=0x22
54922181,20,RANK,512
56364521,30,DIO_TX,rank=640
56412110,15,DIO_RX,from=0x1e
56412173,38,DIO_RX,from=0x1e
56419714,1,DIO_RX,from=0x1e
56486235,38,RANK,640
56492014,15,RANK,640
56602921,20,DIO_TX,rank=512
56727115,34,DIO_RX,from=0x14
56727130,38,DIO_RX,from=0x14
56730656,1,DIO_RX,from=0x14
56800929,38,RANK,512
56807795,34,RANK,512
61257623,24,DIS_TX,
61292986,2,DIS_TX,
61295525,39,DIS_TX,
61302127,41,DIS_TX,
61315219,29,DIS_TX,
61360150,32,DIS_TX,
61365468,12,DIS_TX,
61379611,6,DIS_TX,
61408003,25,DIS_TX,
61426184,35,DIS_TX,
61447854,22,DIO_TX,rank=512
61488654,33,DIS_TX,
61517318,27,DIS_TX,
61522385,8,DIS_TX,
61536576,4,DIS_TX,
61537493,23,DIS_TX,
61576068,11,DIS_TX,
61595411,31,DIS_TX,
61617447,1,DIO_RX,from=0x16
61624728,19,DIS_TX,
61629699,16,DIS_TX,
61734111,18,DIS_TX,
61757700,40,DIS_TX,
61766712,34,DIO_TX,rank=512
61776588,28,DIS_TX,
61788678,10,DIS_TX,
61795142,7,DIS_TX,
61850335,14,DIS_TX,
61855173,13,DIS_TX,
61885854,9,DIS_TX,
61897851,3,DIS_TX,
61915057,37,DIS_TX,
61932354,1,DIO_RX,from=0x22
61932516,20,DIO_RX,from=0x22
61948836,17,DIS_TX,
61979373,26,DIS_TX,
62008159,20,RANK,512
62038332,36,DIS_TX,
62118755,5,DIS_TX,
62125814,21,DIS_TX,
62252539,15,DAO_TX,seq=242
62400451,30,DAO_RX,from=0xf
62565688,1,DAO_RX,from=0x1e
66969433,38,DIO_TX,rank=512
67121961,15,DIO_RX,from=0x26
67122018,30,DIO_RX,from=0x26
67122882,20,DIO_RX,from=0x26
67125601,1,DIO_RX,from=0x26
67202709,20,RANK,512
67204498,15,RANK,512
67205269,30,RANK,512
72642000,20,DIO_TX,rank=512
72792288,34,DIO_RX,from=0x14
72792303,38,DIO_RX,from=0x14
72800738,1,DIO_RX,from=0x14
72872105,38,RANK,512
72872953,34,RANK,512
78210977,15,DIO_TX,rank=1024
78312353,38,DIO_RX,from=0xf
78312597,30,DIO_RX,from=0xf
78388603,30,RANK,1024
78389742,38,RANK,1024
80017954,22,DIO_TX,rank=512
80202628,1,DIO_RX,from=0x16
80907323,34,DIO_TX,rank=512
80991205,20,DIO_RX,from=0x22
80992903,1,DIO_RX,from=0x22
81071297,20,RANK,512
86506785,38,DIO_RX,from=0x14
86588227,38,RANK,512
94382160,20,DIO_RX,from=0x26
94457542,20,RANK,512
95610036,38,DIO_TX,rank=512
96806050,20,DIO_TX,rank=512
96897604,38,DIO_RX,from=0x14
96897661,1,DIO_RX,from=0x14
96897861,34,DIO_RX,from=0x14
96973223,34,RANK,512
96974142,38,RANK,512
105722318,20,DIO_RX,from=0x22
105798020,20,RANK,512
106824377,1,DIO_RX,from=0x1e
107897064,1,DIO_RX,from=0x16
110356736,30,DIO_TX,rank=640
110442757,38,DIO_RX,from=0x1e
110442852,1,DIO_RX,from=0x1e
110445775,15,DIO_RX,from=0x1e
110519575,38,RANK,640
110521397,15,RANK,640
110596848,38,DIO_RX,from=0xf
110677559,38,RANK,1024
114053039,1,DIO_TX,rank=256
114222451,38,DIO_RX,from=0x1
114222669,22,DIO_RX,from=0x1
114222681,30,DIO_RX,from=0x1
114222687,34,DIO_RX,from=0x1
114222731,20,DIO_RX,from=0x1
114297758,34,RANK,256
114297761,22,RANK,256
