sim_time_us,node_id,event,detail
1250246,21,DIS_TX,
1280341,7,DIS_TX,
1291120,28,DIS_TX,
1302990,13,DIS_TX,
1317698,15,DIS_TX,
1317880,24,DIS_TX,
1416708,2,DIS_TX,
1433103,3,DIS_TX,
1492456,11,DIS_TX,
1500911,6,DIS_TX,
1518413,16,DIS_TX,
1583109,25,DIS_TX,
1606651,39,DIS_TX,
1639510,20,DIS_TX,
1665568,22,DIS_TX,
1671743,37,DIS_TX,
1695511,10,DIS_TX,
1719981,31,DIS_TX,
1720542,19,DIS_TX,
1745758,35,DIS_TX,
1794161,17,DIS_TX,
1813598,36,DIS_TX,
1814648,29,DIS_TX,
1825863,26,DIS_TX,
1834219,40,DIS_TX,
1854259,14,DIS_TX,
1888869,30,DIS_TX,
1891465,4,DIS_TX,
1892336,27,DIS_TX,
1947527,38,DIS_TX,
1949931,33,DIS_TX,
1994553,8,DIS_TX,
1995400,5,DIS_TX,
2000990,41,DIS_TX,
2041462,12,DIS_TX,
2047907,18,DIS_TX,
2083992,23,DIS_TX,
2096933,9,DIS_TX,
2123289,34,DIS_TX,
2170593,32,DIS_TX,
4140064,1,DIO_TX,rank=256
4243380,22,DIO_RX,from=0x1
4243380,38,DIO_RX,from=0x1
4243403,20,DIO_RX,from=0x1
4243429,30,DIO_RX,from=0x1
4243442,34,DIO_RX,from=0x1
4292681,22,NBR_ADD,0x1
4292686,38,NBR_ADD,0x1
4292768,20,NBR_ADD,0x1
4292776,30,NBR_ADD,0x1
4292784,34,NBR_ADD,0x1
7675540,38,DIO_TX,rank=512
7896731,38,DAO_TX,seq=241
8156357,34,DIO_TX,rank=512
8157683,30,DIO_TX,rank=512
8258185,20,DIO_TX,rank=512
8260805,22,DIO_TX,rank=512
9032420,22,DAO_TX,seq=241
9037612,20,DAO_TX,seq=241
9434140,1,DAO_RX,from=0x26
9470744,1,NBR_ADD,0x26
10045082,30,DAO_TX,seq=241
10045206,34,DAO_TX,seq=241
10063301,38,DIO_RX,from=0x14
10063306,1,DIO_RX,from=0x14
10064283,34,DIO_RX,from=0x14
10117578,1,NBR_ADD,0x14
10124881,38,NBR_ADD,0x14
10125711,34,NBR_ADD,0x14
10169309,38,RANK,512
10169794,34,RANK,512
10696837,1,DAO_RX,from=0x14
10936838,1,DIO_TX,rank=256
11008120,22,DIO_RX,from=0x1
11008133,38,DIO_RX,from=0x1
11008143,30,DIO_RX,from=0x1
11008145,20,DIO_RX,from=0x1
11008164,34,DIO_RX,from=0x1
11087470,20,RANK,256
11087609,22,RANK,256
11087612,30,RANK,256
11087615,38,RANK,256
11087666,34,RANK,256
11174699,1,DAO_RX,from=0x16
11207558,1,NBR_ADD,0x16
12627949,22,DIO_TX,rank=640
12777049,38,DIO_TX,rank=640
13063835,1,DIO_RX,from=0x16
13162557,20,DAO_TX,seq=242
13165214,22,DAO_TX,seq=242
13216816,1,DAO_RX,from=0x14
13518928,34,DIO_TX,rank=640
13523939,30,DIO_TX,rank=640
13594078,20,DIO_TX,rank=640
13697363,1,DAO_RX,from=0x16
14259625,38,DAO_TX,seq=242
15421812,1,DAO_RX,from=0x26
16854432,34,DAO_TX,seq=242
16860823,30,DAO_TX,seq=242
21089287,1,DAO_RX,from=0x22
21126163,1,NBR_ADD,0x22
22349495,1,DAO_RX,from=0x1e
22389821,1,NBR_ADD,0x1e
23146698,20,DIS_TX,
25406579,20,DIO_TX,rank=640
25498605,34,DIO_RX,from=0x14
25498663,38,DIO_RX,from=0x14
25498665,1,DIO_RX,from=0x14
25572348,34,RANK,640
25576072,38,RANK,640
26405631,1,DIO_TX,rank=256
26648078,30,DIO_TX,rank=640
27706397,20,DIS_TX,
28601248,34,DIO_TX,rank=640
29278617,1,DIO_RX,from=0x22
29278619,20,DIO_RX,from=0x22
29343403,20,NBR_ADD,0x22
29387506,20,RANK,640
29656580,20,DIO_TX,rank=512
30002951,22,DIO_TX,rank=512
32714549,38,DIO_TX,rank=640
33854058,30,DIO_RX,from=0x26
33854946,20,DIO_RX,from=0x26
33865006,1,DIO_RX,from=0x26
33911183,30,NBR_ADD,0x26
33912298,20,NBR_ADD,0x26
33955328,30,RANK,640
33956889,20,RANK,640
35687155,34,DIO_TX,rank=512
35745003,20,DIO_RX,from=0x22
35747605,1,DIO_RX,from=0x22
35814369,20,RANK,512
37078413,20,DIO_TX,rank=512
37153514,34,DIO_RX,from=0x14
37153598,38,DIO_RX,from=0x14
37153607,1,DIO_RX,from=0x14
37226988,34,RANK,512
37227609,38,RANK,512
39635763,22,DIO_TX,rank=512
39677194,1,DIO_RX,from=0x16
40077767,30,DIO_TX,rank=512
40154237,38,DIO_RX,from=0x1e
40157813,1,DIO_RX,from=0x1e
40211415,38,NBR_ADD,0x1e
40255621,38,RANK,512
40269432,38,DIO_TX,rank=512
40303740,30,DIO_RX,from=0x26
40303785,1,DIO_RX,from=0x26
40303794,20,DIO_RX,from=0x26
40377536,30,RANK,512
40377844,20,RANK,512
41703866,34,DIO_TX,rank=512
41730049,20,DIO_RX,from=0x22
41732677,1,DIO_RX,from=0x22
41805436,20,RANK,512
46456186,1,DIO_TX,rank=256
46603466,22,DIO_RX,from=0x1
46603487,38,DIO_RX,from=0x1
46603525,30,DIO_RX,from=0x1
46603526,34,DIO_RX,from=0x1
46603535,20,DIO_RX,from=0x1
46682777,34,RANK,256
46682828,22,RANK,256
